problem, neos, ampl, solver, # variables, # constraints, sense, mean obj. val., max obj. val., min obj. val., mean comp. time, max comp. time, min comp. time, 
inverse_optimization_related_problem,no,yes,conopt,15,36,min,2.781e+01,2.904e+01,2.657e+01,4.402e+00,5.145e+00,3.658e+00
inverse_optimization_related_problem,no,yes,loqo,15,36,min,-8.238e+00,-7.434e+00,-9.042e+00,1.182e+00,1.204e+00,1.161e+00
problem, neos, ampl, solver, # variables, # constraints, sense, mean obj. val., max obj. val., min obj. val., mean comp. time, max comp. time, min comp. time, 
inverse_optimization_related_problem,no,yes,conopt,15,36,min,2.781e+01,2.904e+01,2.657e+01,4.413e+00,5.121e+00,3.704e+00
inverse_optimization_related_problem,no,yes,loqo,15,36,min,-8.238e+00,-7.434e+00,-9.042e+00,1.237e+00,1.245e+00,1.230e+00
